Udate,Close,High,Low,Open,Volume,Field7,LDate,LTime,pCalcIndx
1441824420,145.8,145.85,145.8,145.835,2064,,9/9/2015,42256.57431,42256.57431
1441824480,145.9,145.93,145.83,145.83,3406,,9/9/2015,42256.575,42256.575
1441824540,145.8911,145.92,145.86,145.89,4257,,9/9/2015,42256.57569,42256.57569
1441824600,145.88,145.8909,145.82,145.8909,4230,,9/9/2015,42256.57639,42256.57639
1441824660,145.87,145.87,145.82,145.86,3200,,9/9/2015,42256.57708,42256.57708
1441824720,145.983,146.02,145.87,145.88,5502,,9/9/2015,42256.57778,42256.57778
1441824780,146.02,146.03,145.97,145.99,3100,,9/9/2015,42256.57847,42256.57847
1441824840,146.15,146.15,146.01,146.0172,2904,,9/9/2015,42256.57917,42256.57917
1441824900,146.1,146.16,146.06,146.16,8355,,9/9/2015,42256.57986,42256.57986
1441824960,146.127,146.127,146.05,146.1,3400,,9/9/2015,42256.58056,42256.58056
1441825020,146.15,146.15,146.1,146.13,2327,,9/9/2015,42256.58125,42256.58125
1441825080,146.17,146.19,146.13,146.17,4100,,9/9/2015,42256.58194,42256.58194
1441825140,146.13,146.18,146.1,146.18,3203,,9/9/2015,42256.58264,42256.58264
1441825200,146.06,146.15,146.06,146.135,4699,,9/9/2015,42256.58333,42256.58333
1441825260,146.05,146.07,146.02,146.05,7770,,9/9/2015,42256.58403,42256.58403
1441825320,145.97,146.04,145.9301,146.04,3113,,9/9/2015,42256.58472,42256.58472
1441825380,145.835,145.95,145.83,145.95,4900,,9/9/2015,42256.58542,42256.58542
1441825440,146.06,146.06,145.89,145.89,5343,,9/9/2015,42256.58611,42256.58611
1441825500,146.21,146.23,146.06,146.08,5711,,9/9/2015,42256.58681,42256.58681
1441825560,146.24,146.3,146.18,146.2179,3602,,9/9/2015,42256.5875,42256.5875
1441825620,146.19,146.23,146.1557,146.22,1777,,9/9/2015,42256.58819,42256.58819
1441825680,146.245,146.26,146.19,146.19,5619,,9/9/2015,42256.58889,42256.58889
1441825740,146.16,146.27,146.08,146.27,5609,,9/9/2015,42256.58958,42256.58958
1441825800,146.16,146.19,146.155,146.155,4184,,9/9/2015,42256.59028,42256.59028
1441825860,146.11,146.19,146.11,146.16,3506,,9/9/2015,42256.59097,42256.59097
1441825920,145.98,146.14,145.98,146.13,7429,,9/9/2015,42256.59167,42256.59167
1441825980,145.95,146.05,145.91,145.99,24221,,9/9/2015,42256.59236,42256.59236
1441826040,146.16,146.2,145.91,145.92,10596,,9/9/2015,42256.59306,42256.59306
1441826100,146.19,146.19,146.13,146.155,1938,,9/9/2015,42256.59375,42256.59375
1441826160,146.06,146.19,145.96,146.19,10527,,9/9/2015,42256.59444,42256.59444
1441826220,146.08,146.1,146,146.0367,5673,,9/9/2015,42256.59514,42256.59514
1441826280,146.1637,146.1637,146.07,146.1,3410,,9/9/2015,42256.59583,42256.59583
1441826340,146.35,146.35,146.17,146.18,14939,,9/9/2015,42256.59653,42256.59653
1441826400,146.25,146.44,146.25,146.37,14179,,9/9/2015,42256.59722,42256.59722
1441826460,146.1742,146.27,146.16,146.24,7400,,9/9/2015,42256.59792,42256.59792
1441826520,146.27,146.31,146.18,146.19,3300,,9/9/2015,42256.59861,42256.59861
1441826580,146.26,146.3,146.22,146.29,4794,,9/9/2015,42256.59931,42256.59931
1441826640,146.16,146.24,146.16,146.24,3878,,9/9/2015,42256.6,42256.6
1441826700,146.19,146.19,146.14,146.17,3618,,9/9/2015,42256.60069,42256.60069
1441826760,146.19,146.21,146.15,146.19,6175,,9/9/2015,42256.60139,42256.60139
1441826820,145.97,146.16,145.94,146.16,8400,,9/9/2015,42256.60208,42256.60208
1441826880,145.85,145.99,145.82,145.97,5300,,9/9/2015,42256.60278,42256.60278
1441826940,145.835,145.9,145.82,145.88,3600,,9/9/2015,42256.60347,42256.60347
1441827000,145.84,145.87,145.71,145.85,6302,,9/9/2015,42256.60417,42256.60417
1441827060,145.6075,145.82,145.6051,145.79,12774,,9/9/2015,42256.60486,42256.60486
1441827120,145.54,145.616,145.41,145.61,12628,,9/9/2015,42256.60556,42256.60556
1441827180,145.385,145.51,145.38,145.5,6402,,9/9/2015,42256.60625,42256.60625
1441827240,145.6,145.6255,145.37,145.44,14072,,9/9/2015,42256.60694,42256.60694
1441827300,145.555,145.6,145.5,145.6,10385,,9/9/2015,42256.60764,42256.60764
1441827360,145.59,145.619,145.53,145.57,11109,,9/9/2015,42256.60833,42256.60833
1441827420,145.62,145.68,145.54,145.595,12118,,9/9/2015,42256.60903,42256.60903
1441827480,145.46,145.63,145.46,145.61,7070,,9/9/2015,42256.60972,42256.60972
1441827540,145.57,145.61,145.48,145.48,9442,,9/9/2015,42256.61042,42256.61042
1441827600,145.41,145.56,145.41,145.56,10047,,9/9/2015,42256.61111,42256.61111
1441827660,145.29,145.44,145.26,145.43,22347,,9/9/2015,42256.61181,42256.61181
1441827720,145.26,145.35,145.21,145.32,12623,,9/9/2015,42256.6125,42256.6125
1441827780,145.19,145.3,145.132,145.22,22680,,9/9/2015,42256.61319,42256.61319
1441827840,145.29,145.33,145.21,145.21,7076,,9/9/2015,42256.61389,42256.61389
1441827900,145.15,145.295,145.13,145.29,10036,,9/9/2015,42256.61458,42256.61458
1441827960,145.26,145.26,145.1,145.14,17046,,9/9/2015,42256.61528,42256.61528
1441828020,145.24,145.27,145.18,145.25,10241,,9/9/2015,42256.61597,42256.61597
1441828080,145.14,145.2505,145.03,145.22,20968,,9/9/2015,42256.61667,42256.61667
1441828140,145.035,145.14,145.02,145.13,11650,,9/9/2015,42256.61736,42256.61736
1441828200,145.08,145.08,144.94,145.01,25762,,9/9/2015,42256.61806,42256.61806
1441828260,145.2,145.22,145.07,145.1,13491,,9/9/2015,42256.61875,42256.61875
1441828320,144.96,145.206,144.96,145.19,21501,,9/9/2015,42256.61944,42256.61944
1441828380,145.03,145.07,144.93,144.96,15234,,9/9/2015,42256.62014,42256.62014
1441828440,145.06,145.1,145.01,145.03,28104,,9/9/2015,42256.62083,42256.62083
1441828500,144.97,145.06,144.93,145.045,17957,,9/9/2015,42256.62153,42256.62153
1441828560,144.94,145.03,144.85,144.97,23694,,9/9/2015,42256.62222,42256.62222
1441828620,144.85,144.995,144.85,144.96,25442,,9/9/2015,42256.62292,42256.62292
1441828680,144.96,144.97,144.85,144.85,40551,,9/9/2015,42256.62361,42256.62361
1441828740,144.95,145.01,144.91,144.96,30823,,9/9/2015,42256.62431,42256.62431
1441828800,145.09,145.2,144.91,144.94,60302,,9/9/2015,42256.625,42256.625
1441891860,145.8,145.99,145.14,145.85,142333,,9/10/2015,42257.35486,42257.35486
1441891920,145.38,145.57,145.1511,145.1511,4113,,9/10/2015,42257.35556,42257.35556
1441891980,145.732,145.732,145.3793,145.3793,6264,,9/10/2015,42257.35625,42257.35625
1441892040,145.91,145.99,145.654,145.759,9728,,9/10/2015,42257.35694,42257.35694
1441892100,145.61,145.98,145.61,145.8216,2546,,9/10/2015,42257.35764,42257.35764
1441892160,145.59,145.72,145.49,145.49,3200,,9/10/2015,42257.35833,42257.35833
1441892220,145.44,145.65,145.39,145.58,3105,,9/10/2015,42257.35903,42257.35903
1441892280,145.37,145.53,145.26,145.41,7831,,9/10/2015,42257.35972,42257.35972
1441892340,145.73,145.8,145.38,145.38,12694,,9/10/2015,42257.36042,42257.36042
1441892400,145.82,145.82,145.63,145.75,8390,,9/10/2015,42257.36111,42257.36111
1441892460,145.81,145.9,145.7264,145.75,12684,,9/10/2015,42257.36181,42257.36181
1441892520,145.85,145.9,145.81,145.82,6496,,9/10/2015,42257.3625,42257.3625
1441892580,145.59,145.855,145.59,145.855,6404,,9/10/2015,42257.36319,42257.36319
1441892640,145.66,145.732,145.47,145.57,4500,,9/10/2015,42257.36389,42257.36389
1441892700,145.58,145.74,145.58,145.698,4183,,9/10/2015,42257.36458,42257.36458
1441892760,145.66,145.73,145.55,145.59,9666,,9/10/2015,42257.36528,42257.36528
1441892820,145.63,145.77,145.61,145.66,13657,,9/10/2015,42257.36597,42257.36597
1441892880,145.6599,145.67,145.575,145.63,4400,,9/10/2015,42257.36667,42257.36667
1441892940,145.71,145.71,145.64,145.65,4976,,9/10/2015,42257.36736,42257.36736
1441893000,145.66,145.69,145.61,145.63,3400,,9/10/2015,42257.36806,42257.36806
1441893060,145.54,145.66,145.5392,145.63,13190,,9/10/2015,42257.36875,42257.36875
1441893120,145.5,145.542,145.43,145.51,6769,,9/10/2015,42257.36944,42257.36944
1441893180,145.48,145.63,145.445,145.5,11784,,9/10/2015,42257.37014,42257.37014
1441893240,145.17,145.44,145.15,145.44,6920,,9/10/2015,42257.37083,42257.37083
1441893300,145.2,145.25,145.06,145.22,4200,,9/10/2015,42257.37153,42257.37153
1441893360,145,145.2,145,145.14,6513,,9/10/2015,42257.37222,42257.37222
1441893420,145.16,145.16,145,145.07,9814,,9/10/2015,42257.37292,42257.37292
1441893480,145.14,145.25,145.1301,145.18,18682,,9/10/2015,42257.37361,42257.37361
1441893540,145.14,145.2,145.07,145.15,28273,,9/10/2015,42257.37431,42257.37431
1441893600,144.96,145.19,144.95,145.14,8741,,9/10/2015,42257.375,42257.375
1441893660,145.11,145.25,144.96,144.96,16399,,9/10/2015,42257.37569,42257.37569
1441893720,145.185,145.241,145.12,145.18,7398,,9/10/2015,42257.37639,42257.37639
1441893780,145.11,145.24,145.07,145.225,9536,,9/10/2015,42257.37708,42257.37708
1441893840,144.8108,145.11,144.8101,145.11,7306,,9/10/2015,42257.37778,42257.37778
1441893900,144.9,144.91,144.78,144.82,9825,,9/10/2015,42257.37847,42257.37847
1441893960,144.848,144.96,144.81,144.91,10896,,9/10/2015,42257.37917,42257.37917
1441894020,144.87,145,144.87,144.9,5716,,9/10/2015,42257.37986,42257.37986
1441894080,144.845,144.88,144.78,144.8496,4036,,9/10/2015,42257.38056,42257.38056
1441894140,144.85,145.01,144.82,144.9,3697,,9/10/2015,42257.38125,42257.38125
1441894200,144.77,144.88,144.74,144.86,10940,,9/10/2015,42257.38194,42257.38194
1441894260,144.58,144.77,144.55,144.77,8134,,9/10/2015,42257.38264,42257.38264
1441894320,144.62,144.66,144.51,144.55,6239,,9/10/2015,42257.38333,42257.38333
1441894380,144.555,144.72,144.55,144.65,9933,,9/10/2015,42257.38403,42257.38403
1441894440,144.65,144.65,144.54,144.59,10039,,9/10/2015,42257.38472,42257.38472
1441894500,144.56,144.7,144.55,144.64,6371,,9/10/2015,42257.38542,42257.38542
1441894560,144.6,144.77,144.59,144.59,8169,,9/10/2015,42257.38611,42257.38611
1441894620,144.75,144.7554,144.53,144.56,13487,,9/10/2015,42257.38681,42257.38681
1441894680,144.7,144.9,144.68,144.69,9586,,9/10/2015,42257.3875,42257.3875
1441894740,144.87,144.87,144.68,144.69,3864,,9/10/2015,42257.38819,42257.38819
1441894800,145.11,145.118,144.93,144.93,6278,,9/10/2015,42257.38889,42257.38889
1441894860,145.14,145.25,145.04,145.07,8900,,9/10/2015,42257.38958,42257.38958
1441894920,145.14,145.1706,145.09,145.1706,9915,,9/10/2015,42257.39028,42257.39028
1441894980,145.32,145.32,145.18,145.2,2900,,9/10/2015,42257.39097,42257.39097
1441895040,145.41,145.41,145.33,145.33,1800,,9/10/2015,42257.39167,42257.39167
1441895100,145.18,145.4,145.12,145.38,12003,,9/10/2015,42257.39236,42257.39236
1441895160,145.07,145.27,145.07,145.23,2745,,9/10/2015,42257.39306,42257.39306
1441895220,145.14,145.22,145.04,145.12,3514,,9/10/2015,42257.39375,42257.39375
1441895280,145.24,145.24,145.08,145.13,3300,,9/10/2015,42257.39444,42257.39444
1441895340,145.1,145.21,145.05,145.21,4012,,9/10/2015,42257.39514,42257.39514
1441895400,145.21,145.22,145.1,145.1,4034,,9/10/2015,42257.39583,42257.39583
1441895460,145.23,145.27,145.18,145.18,2985,,9/10/2015,42257.39653,42257.39653
1441895520,145.46,145.46,145.25,145.25,6437,,9/10/2015,42257.39722,42257.39722
1441895580,145.45,145.4528,145.37,145.4528,3801,,9/10/2015,42257.39792,42257.39792
1441895640,145.5,145.5,145.44,145.47,1721,,9/10/2015,42257.39861,42257.39861
1441895700,145.57,145.57,145.41,145.46,5703,,9/10/2015,42257.39931,42257.39931
1441895760,145.6,145.62,145.51,145.55,6314,,9/10/2015,42257.4,42257.4
1441895820,145.66,145.75,145.52,145.61,7545,,9/10/2015,42257.40069,42257.40069
1441895880,145.71,145.77,145.6479,145.6479,2500,,9/10/2015,42257.40139,42257.40139
1441895940,145.78,145.78,145.69,145.74,4500,,9/10/2015,42257.40208,42257.40208
1441896000,145.8,145.89,145.7799,145.79,3200,,9/10/2015,42257.40278,42257.40278
1441896060,145.95,145.96,145.81,145.81,6065,,9/10/2015,42257.40347,42257.40347
1441896120,145.97,145.97,145.88,145.932,5310,,9/10/2015,42257.40417,42257.40417
1441896180,146.12,146.12,145.91,145.99,12525,,9/10/2015,42257.40486,42257.40486
1441896240,146.06,146.17,146.04,146.12,8153,,9/10/2015,42257.40556,42257.40556
1441896300,146.03,146.14,145.99,146.14,2724,,9/10/2015,42257.40625,42257.40625
1441896360,146.14,146.15,146.031,146.05,4333,,9/10/2015,42257.40694,42257.40694
1441896420,146.18,146.21,146.08,146.13,3500,,9/10/2015,42257.40764,42257.40764
1441896480,146.27,146.27,146.13,146.13,3500,,9/10/2015,42257.40833,42257.40833
1441896540,146.24,146.29,146.18,146.29,3605,,9/10/2015,42257.40903,42257.40903
1441896600,146.2697,146.278,146.2,146.225,6192,,9/10/2015,42257.40972,42257.40972
1441896660,146.51,146.55,146.24,146.2899,15158,,9/10/2015,42257.41042,42257.41042
1441896720,146.41,146.51,146.36,146.51,9439,,9/10/2015,42257.41111,42257.41111
1441896780,146.274,146.41,146.274,146.41,11519,,9/10/2015,42257.41181,42257.41181
1441896840,146.21,146.3,146.21,146.3,4485,,9/10/2015,42257.4125,42257.4125
1441896900,146.26,146.32,146.228,146.23,3200,,9/10/2015,42257.41319,42257.41319
1441896960,146.31,146.37,146.23,146.23,7284,,9/10/2015,42257.41389,42257.41389
1441897020,146.21,146.37,146.21,146.3016,4977,,9/10/2015,42257.41458,42257.41458
1441897080,146.23,146.23,146.17,146.17,500,,9/10/2015,42257.41528,42257.41528
1441897140,146.13,146.2,146.12,146.2,2500,,9/10/2015,42257.41597,42257.41597
1441897200,146.06,146.18,146.06,146.15,5275,,9/10/2015,42257.41667,42257.41667
1441897260,146.06,146.14,146.04,146.08,5934,,9/10/2015,42257.41736,42257.41736
1441897320,146.0476,146.15,146.0476,146.07,2900,,9/10/2015,42257.41806,42257.41806
1441897380,146.14,146.14,146.0707,146.09,3700,,9/10/2015,42257.41875,42257.41875
1441897440,146.06,146.17,146.02,146.13,6459,,9/10/2015,42257.41944,42257.41944
1441897500,146,146.0588,145.96,146.0588,6001,,9/10/2015,42257.42014,42257.42014
1441897560,145.99,146.06,145.94,145.96,4917,,9/10/2015,42257.42083,42257.42083
1441897620,145.9,145.99,145.874,145.99,4788,,9/10/2015,42257.42153,42257.42153
1441897680,146.04,146.04,145.91,145.93,8012,,9/10/2015,42257.42222,42257.42222
1441897740,146.089,146.1,146,146.06,8697,,9/10/2015,42257.42292,42257.42292
1441897800,145.96,146.067,145.93,146.06,7946,,9/10/2015,42257.42361,42257.42361
1441897860,145.92,145.99,145.92,145.98,5304,,9/10/2015,42257.42431,42257.42431
1441897920,145.93,145.9505,145.87,145.89,2711,,9/10/2015,42257.425,42257.425
1441897980,145.93,145.98,145.93,145.94,3000,,9/10/2015,42257.42569,42257.42569
1441898040,145.93,145.98,145.91,145.94,3736,,9/10/2015,42257.42639,42257.42639
1441898100,145.78,145.92,145.76,145.92,5378,,9/10/2015,42257.42708,42257.42708
1441898160,145.74,145.82,145.7,145.7601,8929,,9/10/2015,42257.42778,42257.42778
1441898220,145.72,145.72,145.67,145.69,1102,,9/10/2015,42257.42847,42257.42847
1441898280,145.66,145.69,145.55,145.681,6499,,9/10/2015,42257.42917,42257.42917
1441898340,145.7,145.71,145.59,145.61,1900,,9/10/2015,42257.42986,42257.42986
1441898400,145.6,145.75,145.57,145.72,11478,,9/10/2015,42257.43056,42257.43056
1441898460,145.5,145.69,145.49,145.65,12115,,9/10/2015,42257.43125,42257.43125
1441898520,145.51,145.58,145.434,145.54,7041,,9/10/2015,42257.43194,42257.43194
1441898580,145.49,145.55,145.41,145.52,3514,,9/10/2015,42257.43264,42257.43264
1441898640,145.4,145.46,145.4,145.45,4482,,9/10/2015,42257.43333,42257.43333
1441898700,145.4,145.4637,145.35,145.38,4654,,9/10/2015,42257.43403,42257.43403
1441898760,145.3766,145.47,145.34,145.47,6569,,9/10/2015,42257.43472,42257.43472
1441898820,145.49,145.5,145.39,145.402,3783,,9/10/2015,42257.43542,42257.43542
1441898880,145.488,145.54,145.45,145.51,7873,,9/10/2015,42257.43611,42257.43611
1441898940,145.428,145.45,145.39,145.45,2254,,9/10/2015,42257.43681,42257.43681
1441899000,145.49,145.56,145.43,145.43,12758,,9/10/2015,42257.4375,42257.4375
1441899060,145.59,145.6,145.49,145.53,8315,,9/10/2015,42257.43819,42257.43819
1441899120,145.55,145.61,145.55,145.59,1300,,9/10/2015,42257.43889,42257.43889
1441899180,145.55,145.58,145.51,145.58,6300,,9/10/2015,42257.43958,42257.43958
1441899240,145.61,145.62,145.54,145.57,3330,,9/10/2015,42257.44028,42257.44028
1441899300,145.57,145.6319,145.57,145.61,9125,,9/10/2015,42257.44097,42257.44097
1441899360,145.6,145.64,145.575,145.575,4800,,9/10/2015,42257.44167,42257.44167
1441899420,145.65,145.65,145.6,145.63,2500,,9/10/2015,42257.44236,42257.44236
1441899480,145.87,145.88,145.67,145.67,5400,,9/10/2015,42257.44306,42257.44306
1441899540,145.8999,145.8999,145.83,145.84,1742,,9/10/2015,42257.44375,42257.44375
1441899600,145.9,145.93,145.89,145.89,1700,,9/10/2015,42257.44444,42257.44444
1441899660,145.85,145.918,145.84,145.91,3031,,9/10/2015,42257.44514,42257.44514
1441899720,145.84,145.84,145.78,145.84,4937,,9/10/2015,42257.44583,42257.44583
1441899780,145.85,145.86,145.79,145.8318,5100,,9/10/2015,42257.44653,42257.44653
1441899840,145.94,145.94,145.86,145.88,2200,,9/10/2015,42257.44722,42257.44722
1441899900,146.06,146.08,145.98,145.98,4364,,9/10/2015,42257.44792,42257.44792
1441899960,146.01,146.0499,146.01,146.03,800,,9/10/2015,42257.44861,42257.44861
1441900020,145.97,146.01,145.94,146.01,6398,,9/10/2015,42257.44931,42257.44931
1441900080,146,146.06,145.995,146,2309,,9/10/2015,42257.45,42257.45
1441900140,145.99,146.05,145.99,146.05,3080,,9/10/2015,42257.45069,42257.45069
1441900200,145.83,145.98,145.83,145.98,1508,,9/10/2015,42257.45139,42257.45139
1441900260,145.84,145.88,145.84,145.86,1200,,9/10/2015,42257.45208,42257.45208
1441900320,145.78,145.86,145.72,145.84,7125,,9/10/2015,42257.45278,42257.45278
1441900380,145.79,145.79,145.72,145.78,2203,,9/10/2015,42257.45347,42257.45347
1441900440,145.78,145.82,145.74,145.77,6800,,9/10/2015,42257.45417,42257.45417
1441900500,145.88,145.88,145.78,145.78,3210,,9/10/2015,42257.45486,42257.45486
1441900560,145.995,146,145.865,145.865,9600,,9/10/2015,42257.45556,42257.45556
1441900620,145.92,146,145.92,146,15698,,9/10/2015,42257.45625,42257.45625
1441900680,146.04,146.077,145.91,145.94,1200,,9/10/2015,42257.45694,42257.45694
1441900740,146.0571,146.1312,146.0571,146.08,2511,,9/10/2015,42257.45764,42257.45764
1441900800,146.08,146.1,146.055,146.09,2428,,9/10/2015,42257.45833,42257.45833
1441900860,146.08,146.09,146.04,146.09,6200,,9/10/2015,42257.45903,42257.45903
1441900920,146.05,146.0665,145.96,146.0665,5487,,9/10/2015,42257.45972,42257.45972
1441900980,146.02,146.08,146.02,146.04,2970,,9/10/2015,42257.46042,42257.46042
1441901040,146,146.06,145.99,146.02,3022,,9/10/2015,42257.46111,42257.46111
1441901100,146.1,146.1,146,146,2300,,9/10/2015,42257.46181,42257.46181
1441901160,146.15,146.16,146.11,146.12,3100,,9/10/2015,42257.4625,42257.4625
1441901220,146.06,146.11,146.05,146.08,2822,,9/10/2015,42257.46319,42257.46319
1441901280,146.2,146.24,146.096,146.096,4226,,9/10/2015,42257.46389,42257.46389
1441901340,146.34,146.35,146.19,146.19,3620,,9/10/2015,42257.46458,42257.46458
1441901400,146.39,146.4,146.32,146.33,3000,,9/10/2015,42257.46528,42257.46528
1441901460,146.38,146.424,146.36,146.424,450,,9/10/2015,42257.46597,42257.46597
1441901520,146.329,146.357,146.29,146.35,2485,,9/10/2015,42257.46667,42257.46667
1441901580,146.26,146.32,146.244,146.32,2200,,9/10/2015,42257.46736,42257.46736
1441901640,146.24,146.28,146.16,146.2,4575,,9/10/2015,42257.46806,42257.46806
1441901700,146.24,146.28,146.21,146.24,2134,,9/10/2015,42257.46875,42257.46875
1441901760,146.32,146.34,146.25,146.25,2014,,9/10/2015,42257.46944,42257.46944
1441901820,146.22,146.32,146.21,146.32,1700,,9/10/2015,42257.47014,42257.47014
1441901880,146.08,146.21,146.08,146.2,3374,,9/10/2015,42257.47083,42257.47083
1441901940,146.12,146.12,146.05,146.05,2375,,9/10/2015,42257.47153,42257.47153
1441902000,146.02,146.075,146.0029,146.07,5156,,9/10/2015,42257.47222,42257.47222
1441902060,146.08,146.08,145.97,146,6619,,9/10/2015,42257.47292,42257.47292
1441902120,146.07,146.078,146.01,146.06,4104,,9/10/2015,42257.47361,42257.47361
1441902180,145.985,146.08,145.96,146.07,5500,,9/10/2015,42257.47431,42257.47431
1441902240,145.97,145.99,145.92,145.94,8507,,9/10/2015,42257.475,42257.475
1441902300,145.99,146.06,145.976,145.99,4300,,9/10/2015,42257.47569,42257.47569
1441902360,145.9873,146.01,145.96,145.96,1400,,9/10/2015,42257.47639,42257.47639
1441902420,146.0762,146.11,145.98,145.98,3263,,9/10/2015,42257.47708,42257.47708
1441902480,145.93,146.06,145.89,146.06,5000,,9/10/2015,42257.47778,42257.47778
1441902540,145.91,145.94,145.84,145.93,2800,,9/10/2015,42257.47847,42257.47847
1441902600,145.9,145.95,145.8701,145.93,2718,,9/10/2015,42257.47917,42257.47917
1441902660,145.8628,145.93,145.82,145.93,3060,,9/10/2015,42257.47986,42257.47986
1441902720,145.97,145.97,145.8495,145.8495,1850,,9/10/2015,42257.48056,42257.48056
1441902780,145.88,145.98,145.88,145.95,4349,,9/10/2015,42257.48125,42257.48125
